icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model,typecode,registration,departure_time,arrival_time,departure_weather,arrival_weather,distance_km,fuel_burn_kg,co2_emissions_kg,weather_penalty_score,fuel_burn_kg_adjusted,co2_emissions_kg_adjusted,fuel_burn_kg_modeled,co2_emissions_kg_modeled,wind_direction_deg,wind_speed_kt,weather_penalty_factor,weather_adjusted_fuel_burn_kg,weather_adjusted_co2_emissions_kg
89642a,1664360500.0,0.0,1664368880,0.0,ETD243  ,Unknown,Unknown,Unknown,Unknown,A321 231SL,A321,A6-AEE,1664360500.0,1664368880.0,No Weather Info,No Weather Info,6118.281027863975,27532.26462538789,87001.95621622574,0.0,27532.26462538789,87001.95621622574,27532.26462538789,87001.95621622574,,,0.0,27532.26462538789,87001.95621622574
89642a,1664329831.0,0.0,1664334127,0.0,ETD330  ,Unknown,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEE,1664329831.0,1664334127.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",3904.053056360654,17568.238753622943,55515.634461448506,0.0,17568.238753622943,55515.634461448506,17568.238753622943,55515.634461448506,,,0.0,17568.238753622943,55515.634461448506
8963a9,1664473231.0,0.0,1664474631,0.0,ETD203  ,Unknown,Unknown,OMAA,Unknown,A320 232SL,A320,A6-EIX,1664473231.0,1664474631.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",4539.024353191096,20425.60958935993,64544.9263023774,0.0,20425.60958935993,64544.9263023774,20425.60958935993,64544.9263023774,,,0.0,20425.60958935993,64544.92630237738
8963a9,1664449642.0,0.0,1664451269,0.0,ETD204  ,OMAA,Unknown,Unknown,Unknown,A320 232SL,A320,A6-EIX,1664449642.0,1664451269.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",No Weather Info,5837.657635694088,26269.4593606234,83011.49157956993,0.05,27582.93232865457,87162.06615854843,26269.459360623398,83011.49157956993,290.0,14.0,0.02,26794.848547835867,84671.72141116134
8963a9,1664405328.0,0.0,1664434018,0.0,ETD657  ,Unknown,Unknown,OMAA,Unknown,A320 232SL,A320,A6-EIX,1664405328.0,1664434018.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",5988.283867270156,26947.277402715703,85153.39659258163,0.0,26947.277402715703,85153.39659258163,26947.277402715703,85153.39659258163,,,0.0,26947.277402715703,85153.39659258163
896397,1664483444.0,0.0,1664485046,0.0,ETD622  ,OMAA,Unknown,Unknown,Unknown,A320 232SL,A320,A6-EIV,1664483444.0,1664485046.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",No Weather Info,3620.327504784024,16291.473771528108,51481.05711802882,0.05,17106.047460104513,54055.109973930266,16291.473771528108,51481.05711802882,290.0,14.0,0.02,16617.30324695867,52510.678260389395
89627b,1664486828.0,0.0,1664487989,0.0,ETD288  ,OMAD,Unknown,Unknown,Unknown,A321 232SL,A321,A6-AED,1664486828.0,1664487989.0,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",No Weather Info,5621.607177756465,25297.23229990409,79939.25406769694,0.05,26562.0939148993,83936.21677108179,25297.23229990409,79939.25406769694,310.0,11.0,0.02,25803.176945902174,81538.03914905088
89642a,1664490214.0,0.0,1664492959,0.0,ETD379  ,OMAD,Unknown,OBBI,Unknown,A321 231SL,A321,A6-AEE,1664490214.0,1664492959.0,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9","OBBI 091100Z 32018KT CAVOK 32/15 Q1010 NOSIG,OBBI,2025-04-09T11:00:00Z,26.271,50.634,32,15,320,18,,6+,29.82,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6",3889.929458181549,17504.682561816968,55314.79689534162,0.05,18379.91668990781,58080.5367401087,17504.68256181697,55314.79689534164,310.0,11.0,0.02,17854.776213053312,56421.09283324847
89642a,1664482590.0,0.0,1664485086,0.0,ETD372  ,OBBI,Unknown,OMAM,Unknown,A321 231SL,A321,A6-AEE,1664482590.0,1664485086.0,"OBBI 091100Z 32018KT CAVOK 32/15 Q1010 NOSIG,OBBI,2025-04-09T11:00:00Z,26.271,50.634,32,15,320,18,,6+,29.82,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6",No Weather Info,6681.759689877484,30067.91860444868,95014.62279005782,0.05,31571.31453467112,99765.35392956072,30067.91860444868,95014.62279005782,320.0,18.0,0.02,30669.276976537654,96914.915245859
89642a,1664474901.0,0.0,1664477458,0.0,ETD377  ,OMAD,Unknown,OBBI,Unknown,A321 231SL,A321,A6-AEE,1664474901.0,1664477458.0,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9","OBBI 091100Z 32018KT CAVOK 32/15 Q1010 NOSIG,OBBI,2025-04-09T11:00:00Z,26.271,50.634,32,15,320,18,,6+,29.82,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6",2227.8070303699506,10025.131636664775,31679.415971860697,0.05,10526.388218498016,33263.38677045373,10025.131636664775,31679.415971860697,310.0,11.0,0.02,10225.634269398071,32313.004291297908
89642a,1664448789.0,0.0,1664458627,0.0,ETD599  ,LLBG,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEE,1664448789.0,1664458627.0,"LLBG 091120Z 32014KT 9999 FEW030 22/13 Q1013 NOSIG,LLBG,2025-04-09T11:20:00Z,32.011,34.887,22,13,320,14,,6+,29.91,,,,,,TRUE,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,35","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",5600.440071819812,25201.98032318916,79638.25782127774,0.05,26462.079339348616,83620.17071234163,25201.98032318916,79638.25782127774,320.0,14.0,0.02,25706.019929652943,81231.02297770331
89642a,1664431120.0,0.0,1664441292,0.0,ETD598  ,Unknown,Unknown,LLBG,Unknown,A321 231SL,A321,A6-AEE,1664431120.0,1664441292.0,No Weather Info,"LLBG 091120Z 32014KT 9999 FEW030 22/13 Q1013 NOSIG,LLBG,2025-04-09T11:20:00Z,32.011,34.887,22,13,320,14,,6+,29.91,,,,,,TRUE,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,35",3068.710666972847,13809.19800137781,43637.06568435388,0.0,13809.19800137781,43637.06568435388,13809.19800137781,43637.06568435388,,,0.0,13809.19800137781,43637.06568435388
89642a,1664411797.0,0.0,1664424546,0.0,ETD269  ,VOMM,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEE,1664411797.0,1664424546.0,"VOMM 091100Z 10012KT 6000 FEW020 33/25 Q1006 NOSIG,VOMM,2025-04-09T11:00:00Z,12.994,80.18,33,25,100,12,,3.73,29.70,,,,,,TRUE,,,,,FEW,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,7","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6114.513647675697,27515.31141454064,86948.38406994841,0.05,28891.076985267668,91295.80327344584,27515.31141454064,86948.38406994841,100.0,12.0,0.02,28065.617642831454,88687.35175134739
89637d,1664488274.0,0.0,1664491174,0.0,ETD1SX  ,Unknown,Unknown,Unknown,Unknown,A320 232SL,A320,A6-EIT,1664488274.0,1664491174.0,No Weather Info,No Weather Info,6168.933416248602,27760.20037311871,87722.23317905513,0.0,27760.20037311871,87722.23317905513,27760.20037311871,87722.23317905513,,,0.0,27760.20037311871,87722.23317905513
896465,1664479143.0,0.0,1664480608,0.0,ETD5FJ  ,Unknown,Unknown,Unknown,Unknown,787-9 Dreamliner,B789,A6-BLG,1664479143.0,1664480608.0,No Weather Info,No Weather Info,2516.6097989923737,11324.74409546568,35786.191341671554,0.0,11324.74409546568,35786.191341671554,11324.74409546568,35786.191341671554,,,0.0,11324.74409546568,35786.19134167155
896536,1664479623.0,0.0,1664487406,0.0,ETD72K  ,Unknown,Unknown,Unknown,Unknown,787-9 Dreamliner,B789,A6-BLY,1664479623.0,1664487406.0,No Weather Info,No Weather Info,4132.312115092593,18595.404517916668,58761.47827661668,0.0,18595.404517916668,58761.47827661668,18595.404517916668,58761.47827661668,,,0.0,18595.404517916668,58761.478276616675
8963cf,1664488069.0,0.0,1664491556,0.0,ETD313  ,Unknown,Unknown,Unknown,Unknown,787 9,B789,A6-BLB,1664488069.0,1664491556.0,No Weather Info,No Weather Info,4617.880090787652,20780.46040854444,65666.25489100041,0.0,20780.46040854444,65666.25489100041,20780.460408544437,65666.25489100041,,,0.0,20780.460408544437,65666.25489100043
8963aa,1664492185.0,0.0,1664495811,0.0,ETD315  ,OMAA,Unknown,Unknown,Unknown,A321 231SL,A321,A6-AEB,1664492185.0,1664495811.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",No Weather Info,4470.075046818735,20115.337710684307,63564.46716576241,0.05,21121.104596218524,66742.69052405054,20115.337710684307,63564.46716576241,290.0,14.0,0.02,20517.644464897992,64835.756509077655
89650a,1664450245.0,0.0,1664466357,0.0,ETD9855 ,OMAA,Unknown,Unknown,Unknown,Boeing 777-F,Unknown,A6-DDF,1664450245.0,1664466357.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",No Weather Info,6608.534185763383,29738.403835935223,93973.3561215553,0.05,31225.324027731986,98672.02392763308,29738.403835935223,93973.3561215553,290.0,14.0,0.02,30333.17191265393,95852.82324398642
896596,1664476116.0,0.0,1664477904,0.0,ETD206  ,Unknown,Unknown,Unknown,Unknown,A350-1041,A35K,A6-XWA,1664476116.0,1664477904.0,No Weather Info,No Weather Info,2032.0146086240336,9144.06573880815,28895.24773463376,0.0,9144.06573880815,28895.24773463376,9144.06573880815,28895.24773463376,,,0.0,9144.06573880815,28895.24773463376
896537,1664486262.0,0.0,1664488244,0.0,ETD278  ,OMAD,Unknown,Unknown,Unknown,Boeing 787-9 Dreamliner,B789,A6-BLZ,1664486262.0,1664488244.0,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",No Weather Info,6828.854232447123,30729.84404601205,97106.30718539808,0.05,32266.33624831265,101961.622544668,30729.84404601205,97106.30718539808,310.0,11.0,0.02,31344.440926932293,99048.43332910605
896440,1664478034.0,0.0,1664478928,0.0,ETD9MN  ,Unknown,Unknown,Unknown,Unknown,A321 231SL,A321,A6-AEJ,1664478034.0,1664478928.0,No Weather Info,No Weather Info,4455.240982464275,20048.58442108924,63353.52677064198,0.0,20048.58442108924,63353.52677064198,20048.58442108924,63353.52677064198,,,0.0,20048.58442108924,63353.526770642
89653b,1664476776.0,0.0,1664478326,0.0,ETD889  ,Unknown,Unknown,OMAA,Unknown,Boeing 787-9 Dreamliner,B789,A6-BND,1664476776.0,1664478326.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6439.138641116999,28976.123885026493,91564.55147668372,0.0,28976.123885026493,91564.55147668372,28976.123885026493,91564.55147668372,,,0.0,28976.123885026493,91564.55147668372
89659c,1664404473.0,0.0,1664463750,0.0,ETD81C  ,Unknown,EGLL,OMAA,OMAA,Airbus A350-1041,A35K,A6-XWF,1664404473.0,1664463750.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6286.046894526288,28287.2110253683,89387.58684016383,0.0,28287.2110253683,89387.58684016383,28287.2110253683,89387.58684016383,,,0.0,28287.2110253683,89387.58684016383
896353,1664432439.0,0.0,1664480042,0.0,ETD141  ,Unknown,Unknown,CYYZ,Unknown,Boeing 777-3FX(ER),B77W,A6-ETP,1664432439.0,1664480042.0,No Weather Info,"CYYZ 091100Z 27005KT 15SM FEW250 M05/M09 A3020 RMK CI1 CI TR SLP237,CYYZ,2025-04-09T11:00:00Z,43.679,-79.629,-5,-9,270,5,,15,30.20,1023.7,,,,,,,,,,FEW,25000,,,,,,,VFR,,,,,,,,,,,,METAR,171",5669.092566472369,25510.91654912566,80614.4962952371,0.0,25510.91654912566,80614.4962952371,25510.91654912566,80614.4962952371,,,0.0,25510.91654912566,80614.4962952371
896353,1664368666.0,0.0,1664415734,0.0,ETD461  ,YMML,Unknown,OMAD,Unknown,Boeing 777-3FX(ER),B77W,A6-ETP,1664368666.0,1664415734.0,"YMML 091100Z 00000KT CAVOK 15/11 Q1020,YMML,2025-04-09T11:00:00Z,-37.666,144.832,15,11,0,0,,6+,30.12,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,115","OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",2724.6852579361653,12261.083660712744,38745.02436785228,0.05,12874.137843748382,40682.27558624489,12261.083660712744,38745.02436785228,0.0,0.0,0.0,12261.083660712744,38745.024367852275
896397,1664453527.0,0.0,1664467845,0.0,ETD96B  ,Unknown,Unknown,OMAA,Unknown,A320 232SL,A320,A6-EIV,1664453527.0,1664467845.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2461.201404708684,11075.40632118908,34998.28397495749,0.0,11075.40632118908,34998.28397495749,11075.40632118908,34998.28397495749,,,0.0,11075.40632118908,34998.2839749575
896397,1664430275.0,0.0,1664445769,0.0,ETD63G  ,Unknown,Unknown,LGAV,Unknown,A320 232SL,A320,A6-EIV,1664430275.0,1664445769.0,No Weather Info,"LGAV 091120Z 05013KT 9999 FEW018 BKN030 BKN070 10/02 Q1021 NOSIG,LGAV,2025-04-09T11:20:00Z,37.936,23.945,10,2,50,13,,6+,30.15,,,,,,TRUE,,,,,FEW,1800,BKN,3000,BKN,7000,,,MVFR,,,,,,,,,,,,METAR,83",5958.911299436442,26815.10084746399,84735.71867798621,0.0,26815.10084746399,84735.71867798621,26815.10084746399,84735.71867798621,,,0.0,26815.10084746399,84735.71867798621
896397,1664414853.0,0.0,1664417247,0.0,ETD320  ,Unknown,Unknown,OMAD,Unknown,A320 232SL,A320,A6-EIV,1664414853.0,1664417247.0,No Weather Info,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",5898.652368155915,26543.93565670161,83878.83667517711,0.0,26543.93565670161,83878.83667517711,26543.93565670161,83878.83667517711,,,0.0,26543.93565670161,83878.8366751771
896538,1664446326.0,0.0,1664476946,0.0,ETD431  ,VTBS,Unknown,OMAA,Unknown,Boeing 787-9 Dreamliner,B789,A6-BNA,1664446326.0,1664476946.0,"VTBS 091100Z 20013KT 9999 FEW020 32/22 Q1006 NOSIG,VTBS,2025-04-09T11:00:00Z,13.686,100.767,32,22,200,13,,6+,29.70,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,1","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",4580.28912673199,20611.30107029396,65131.71138212891,0.05,21641.866123808657,68388.29695123536,20611.30107029396,65131.71138212891,200.0,13.0,0.02,21023.52709169984,66434.3456097715
896538,1664400309.0,0.0,1664432908,0.0,ETD430  ,OMAA,Unknown,VTBS,Unknown,Boeing 787-9 Dreamliner,B789,A6-BNA,1664400309.0,1664432908.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","VTBS 091100Z 20013KT 9999 FEW020 32/22 Q1006 NOSIG,VTBS,2025-04-09T11:00:00Z,13.686,100.767,32,22,200,13,,6+,29.70,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,1",4568.85381014329,20559.842145644805,64969.10118023759,0.05,21587.834252927045,68217.55623924946,20559.842145644805,64969.10118023759,290.0,14.0,0.02,20971.038988557702,66268.48320384235
8963cf,1664415022.0,0.0,1664457369,0.0,ETD6HZ  ,KIAD,Unknown,OMAA,Unknown,787 9,B789,A6-BLB,1664415022.0,1664457369.0,"KIAD 091052Z 00000KT 10SM CLR M03/M08 A3028 RMK AO2 SLP256 T10281083,KIAD,2025-04-09T10:52:00Z,38.9348,-77.4473,-2.8,-8.3,0,0,,10+,30.28,1025.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,90","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6299.14789694285,28346.165536242825,89573.88309452734,0.05,29763.473813054967,94052.57724925368,28346.165536242825,89573.88309452734,0.0,0.0,0.0,28346.165536242825,89573.88309452734
896534,1664444455.0,0.0,1664465039,0.0,ETD98V  ,EBBR,Unknown,OM11,Unknown,787-9 Dreamliner,B789,A6-BLW,1664444455.0,1664465039.0,"EBBR 091120Z 02006KT 350V050 CAVOK 13/04 Q1026 NOSIG,EBBR,2025-04-09T11:20:00Z,50.896,4.526,13,4,20,6,,6+,30.30,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,49",No Weather Info,2376.1142070562933,10692.51393175332,33788.34402434049,0.05,11227.139628340989,35477.76122555752,10692.51393175332,33788.34402434049,20.0,6.0,0.0,10692.51393175332,33788.34402434049
896534,1664407311.0,0.0,1664430747,0.0,ETD46X  ,Unknown,Unknown,EBBR,Unknown,787-9 Dreamliner,B789,A6-BLW,1664407311.0,1664430747.0,No Weather Info,"EBBR 091120Z 02006KT 350V050 CAVOK 13/04 Q1026 NOSIG,EBBR,2025-04-09T11:20:00Z,50.896,4.526,13,4,20,6,,6+,30.30,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,49",3009.324124164364,13541.958558739636,42792.58904561725,0.0,13541.958558739636,42792.58904561725,13541.958558739638,42792.58904561726,,,0.0,13541.958558739638,42792.58904561726
